"Vijay Banwarilalji Masani",Maharashtra,Buldhana,2976,0.27,Independent,36,"Post Graduate",1127000,3245000,"","Export Import Business/ IT Engineer"
Nota,Maharashtra,Buldhana,7681,0.69,"None of the Above",,,,,,
"Nakul Kamal Nath","Madhya Pradesh",Chhindwara,587305,47.06,"Indian National Congress",44,Graduate,6601946757,8791712,"",Service/Salary
"Nathansaha Kawreti","Madhya Pradesh",Chhindwara,549769,44.05,"Bharatiya Janata Party",57,"10th Pass",9006200,236000,"",Agriculture
"Gyaneshwar Gajbhiye","Madhya Pradesh",Chhindwara,14275,1.14,"Bahujan Samaj Party",45,"10th Pass",3361876,0,"",Farmer
"Manmohan Shah Batti","Madhya Pradesh",Chhindwara,35968,2.88,"Akhil Bhartiya Gondwana Party",56,"Post Graduate",6264000,2075000,323|147|427|336|186|500|34,"Agriculture and Ex-MLA pension"
"Advocate Rajkumar Saryam","Madhya Pradesh",Chhindwara,4706,0.38,"Gondvana Gantantra Party",40,"Post Graduate",833000,0,"",Advocate
"Rajesh Tantrik","Madhya Pradesh",Chhindwara,1424,0.11,"Ahinsa Samaj Party",48,"12th Pass",26662500,100000,354|509,"Newspaper Printing"
"M. P. Vishwakarma (munna Prasad)","Madhya Pradesh",Chhindwara,2272,0.18,"Rashtriya Aamjan Party",69,"12th Pass",32217000,450000,"",Retired
"Uikey Ramdas","Madhya Pradesh",Chhindwara,1659,0.13,Independent,56,"12th Pass",9872654,294000,"",Ex-MLA
"Jogilal Irpachi","Madhya Pradesh",Chhindwara,1821,0.15,Independent,58,Graduate,30230000,0,"",Agriculture
"Dinesh Singh Uikey","Madhya Pradesh",Chhindwara,2962,0.24,Independent,34,"12th Pass",131000,0,"","Paternal Agriculture land"
"Dhaniram Yaduwanshi","Madhya Pradesh",Chhindwara,3090,0.25,Independent,47,"12th Pass",2637000,0,"",WCL
"Rameshwar Dhurve","Madhya Pradesh",Chhindwara,4186,0.34,Independent,38,"12th Pass",150000,0,"","Small Industries Business"
"Subhash Shukla","Madhya Pradesh",Chhindwara,6844,0.55,Independent,51,"10th Pass",459000,0,"",Contractor
"Hemendra (bunty) Gohar","Madhya Pradesh",Chhindwara,11426,0.92,Independent,35,"8th Pass",46000,0,324|506|341|147,Business
Nota,"Madhya Pradesh",Chhindwara,20324,1.63,"None of the Above",,,,,,
"Jigajinagi Ramesh Chandappa",Karnataka,Bijapur,635867,57.22,"Bharatiya Janata Party",66,Graduate,504122985,1600000,"",Agriculture
"Pujari Shrinath Sangappa",Karnataka,Bijapur,23442,2.11,"Bahujan Samaj Party",36,"Graduate Professional",2680100,0,506|228A|149|341|323|504|34|143|147|448,"Advocate & Social Woker"
"Dr. Sunita Devanand Chavan",Karnataka,Bijapur,377829,34.0,"Janata Dal  (Secular)",42,Doctorate,49482018,14184713,"","Social Service"
"Gurubasava. P . Rabakavi",Karnataka,Bijapur,8479,0.76,"Uttama Prajaakeeya Party",25,"12th Pass",21000,92000,"","Private Job"
"Shrivenkateshwar Maha Swamiji (katakadhond D.g)",Karnataka,Bijapur,2646,0.24,"Hindustan Janta Party",,,,,,
"Yamanappa Vittal Gunadal",Karnataka,Bijapur,2957,0.27,"Republican Party of India (Karnataka)",37,"8th Pass",370000,0,506|195A|504|34|109|323,Business
"Rudrappa Deyappa Chalawadi",Karnataka,Bijapur,3216,0.29,"Bharipa Bahujan Mahasangh",55,"Post Graduate",4163500,200000,"","Agriculture and Social service"
"Dadasab Siddappa Bagayat",Karnataka,Bijapur,4188,0.38,Independent,46,"12th Pass",17776767,850000,"","Farmer and Real Estate"
"Dondiba Ramu Rathod",Karnataka,Bijapur,4102,0.37,Independent,42,"5th Pass",7870917,76000,"",Stubborness
"Dhareppa Mahadev Ardhavar",Karnataka,Bijapur,23706,2.13,Independent,33,"Graduate Professional",3226500,675000,"",Lawyer
"Balaji Dyamanna Waddar (yatnal)",Karnataka,Bijapur,7644,0.69,Independent,34,"10th Pass",211500,125000,138,"Private Employee and Social Worker"
"Ramappa Harijan (holer)",Karnataka,Bijapur,4992,0.45,Independent,36,"10th Pass",4184000,60000,324|354|506|143|147|504|149|148|323|341|353,"Farmer and Social Service"
Nota,Karnataka,Bijapur,12286,1.11,"None of the Above",,,,,,
"Queen Oja",Assam,Gauhati,1008936,57.2,"Bharatiya Janata Party",67,Graduate,630219570,34034178,"",Business
"Bobbeeta Sharma",Assam,Gauhati,663330,37.61,"Indian National Congress",52,"Post Graduate",162399812,17591733,"","Media Professional & Entrepreneurship"
"Manoj Sharma",Assam,Gauhati,10141,0.57,"All India Trinamool Congress",45,"10th Pass",7300018,1833258,406|120B,"Business of Car Service"
"Avijit Chakraborty",Assam,Gauhati,2351,0.13,"Bharatiya Gana Parishad",49,"Graduate Professional",1271260,0,"",Business
"Sadek Ali",Assam,Gauhati,3650,0.21,"Republican Party of India (A)",48,"10th Pass",2773226,0,"",Business
"Pankaj Das",Assam,Gauhati,4110,0.23,"Swarna Bharat Party",48,"Post Graduate",59950517,2975976,"","Teaching (Director in a private school), Business"
"Partha Pratim Baruah",Assam,Gauhati,2590,0.15,"Voters Party  International",30,"Post Graduate",67050,0,"",Student
"Mamoni Sarma",Assam,Gauhati,2456,0.14,"Purvanchal Janta Party (Secular)",55,"10th Pass",61000,0,"","House Wife"
"Rajib Kakati",Assam,Gauhati,2122,0.12,"Hindusthan Nirman Dal",46,Graduate,6786796,2095250,"",Business
"Ratul Kumar Choudhury",Assam,Gauhati,2383,0.14,"Samajwadi Party",47,Graduate,2441699,300000,"","Business Govt. Licence from the Govt. of Assam"
"Rubi Neog",Assam,Gauhati,2064,0.12,"National Republican Congress",40,Graduate,167000,0,"",Business
"Alimuddin Ahmed",Assam,Gauhati,2836,0.16,Independent,47,"Post Graduate",7373200,2914356,"",Self-Employed
"Upamanyu Hazarika",Assam,Gauhati,21193,1.2,Independent,53,"Graduate Professional",64530377,2602358,"","Senior Advocate"
"Utpal Borgohain",Assam,Gauhati,2753,0.16,Independent,62,Graduate,7796625,60000,"","Social Worker"
"Junmoni Devi Khaund",Assam,Gauhati,5483,0.31,Independent,43,"Post Graduate",344270772,131043595,"",Advocate
"Faruk Ahmed Bhuyan",Assam,Gauhati,9044,0.51,Independent,40,Others,9272500,200000,"","Medicine Practitioner,(Homoeopathic)"
"Shankha Sinha",Assam,Gauhati,7849,0.45,Independent,46,"12th Pass",779928,93540,"","Commission Agent"
Nota,Assam,Gauhati,10466,0.59,"None of the Above",,,,,,
"Nikhil Kumaraswamy",Karnataka,Mandya,577784,41.89,"Janata Dal  (Secular)",31,Graduate,740087761,353629176,"","Director in Kasthuri Medias Private Limited, Film Artist"
Nanjundaswamy,Karnataka,Mandya,12545,0.91,"Bahujan Samaj Party",58,Graduate,8502897,0,"",Agriculture
Gurulingaiah,Karnataka,Mandya,6322,0.46,"Indian New Congress Party",37,"10th Pass",2000,0,"","Social worker"
"D.c. Jayashankara",Karnataka,Mandya,4992,0.36,"Aihra National Party",64,Others,8118000,1000000,"",Retired
Divakar.c.p.gowda,Karnataka,Mandya,3404,0.25,"Uttama Prajaakeeya Party",44,Graduate,75815000,4500000,420|506|417,"Agriculture and Business"
"Santhosh Mandya Gowda",Karnataka,Mandya,1442,0.1,"Engineers Party",34,"Post Graduate",767000,300000,"","Assistant Professor  (structural engineering)"
"Arvind Premanand",Karnataka,Mandya,1725,0.13,Independent,45,"Graduate Professional",8104000,0,"","Self Employed"
"Kowdle Channappa",Karnataka,Mandya,1046,0.08,Independent,70,"Graduate Professional",1717000,0,"",Agriculture
"T.k. Dasar",Karnataka,Mandya,4272,0.31,Independent,50,"Post Graduate",3080000,0,"","Agriculture And   Business"
H.narayana,Karnataka,Mandya,1295,0.09,Independent,59,Literate,95000,0,"",Labour
Puttegowda.n.c.,Karnataka,Mandya,834,0.06,Independent,,,,,,
"Premakumara .v.v",Karnataka,Mandya,1592,0.12,Independent,44,"Post Graduate",143609,0,"",Agriculture
"Manjunath B",Karnataka,Mandya,1732,0.13,Independent,39,"12th Pass",19080000,500000,506|385,Agriculture
"G. Manjunatha",Karnataka,Mandya,1723,0.12,Independent,45,"Not Given",24000,0,"",Business
"Lingegowda S H",Karnataka,Mandya,3260,0.24,Independent,43,"Post Graduate",8045600,650000,"",Agriculture
"C. Lingegowda",Karnataka,Mandya,6408,0.46,Independent,75,Graduate,2960000,0,"","Income Tax Department"
"M.l. Shashikumar",Karnataka,Mandya,18323,1.33,Independent,36,"10th Pass",660000,1160000,"",Contractor
"Satheesh Kumar .t.n",Karnataka,Mandya,2762,0.2,Independent,39,"10th Pass",650000,0,"",Coolie
Sumalatha,Karnataka,Mandya,8902,0.65,Independent,51,"5th Pass",7125000,560000,"",Business
"Sumalatha Ambareesh",Karnataka,Mandya,703660,51.02,Independent,55,"10th Pass",234154139,16483584,"","Film Artist and Brand Consulting"
"M. Sumalatha",Karnataka,Mandya,8542,0.62,Independent,34,"8th Pass",1200000,0,"",Business
Sumalatha,Karnataka,Mandya,3119,0.23,Independent,51,"5th Pass",7125000,560000,"",Business
Nota,Karnataka,Mandya,3526,0.26,"None of the Above",,,,,,
"Koli Patel Somabhai Gandalal",Gujarat,Surendranagar,354407,32.88,"Indian National Congress",79,"5th Pass",66558302,0,"",Farming
"Parmar Ghoghajibhai Kanjibhai",Gujarat,Surendranagar,8264,0.77,"Nationalist Congress Party",64,Literate,9597000,1500000,"",Agriculture
"Dr. Munjapara Mahendrabhai",Gujarat,Surendranagar,631844,58.63,"Bharatiya Janata Party",50,"Post Graduate",79084513,14822528,"","Therapist, Janseva Hospital Vadhvan"
"Advocate Shailesh N. Solanki",Gujarat,Surendranagar,12860,1.19,"Bahujan Samaj Party",35,"Graduate Professional",4536170,1131656,"","Lawyer and Farmer"
"Thakor Jaguji Kunvarji Urfe J.k. Thakor",Gujarat,Surendranagar,1475,0.14,"Vyavastha Parivartan Party",40,"12th Pass",2505000,0,"",Farming
"Dekavadiya Darjibhai Maganbhai (patidar)",Gujarat,Surendranagar,1433,0.13,"Hindusthan Nirman Dal",58,"10th Pass",16767782,2394129,"","Farming, Labor Construction"
"Oghadbhai Sagarambhai Mer",Gujarat,Surendranagar,817,0.08,Independent,45,"10th Pass",2181000,130000,"",Agriculture
"Kamabhai Pethabhai Makwana",Gujarat,Surendranagar,891,0.08,Independent,68,Literate,28000,70000,"","Agriculture Labouring"
"Karimbhai Adambhai Urfe Bababhai",Gujarat,Surendranagar,1134,0.11,Independent,65,Literate,643800,0,"",Worker
"Kalubhai Malubhai Vadaliya",Gujarat,Surendranagar,1133,0.11,Independent,66,"8th Pass",1526000,0,"","Agriculture Labouring"
"Koli Patel Laljibhai Chaturbhai",Gujarat,Surendranagar,4666,0.43,Independent,63,Literate,45657414,0,406|468|120B|465|471,"Farming And Construction"
"Koli Rameshbhai Virsangbhai Vaghela",Gujarat,Surendranagar,1430,0.13,Independent,39,Literate,265000,0,"",Labour
"Goltar Bhagvanbhai Maiyabhai",Gujarat,Surendranagar,2471,0.23,Independent,69,Illiterate,2778407,0,302|397|325|324|307|143|147|148|149|427|337,Farmer
"Jargela Hasanbhai Abdulbhai",Gujarat,Surendranagar,3110,0.29,Independent,56,"10th Pass",35000,0,"","Social Worker"
"Daniya Aniruddhbhai Gandabhai",Gujarat,Surendranagar,3047,0.28,Independent,54,"8th Pass",1527000,0,"",Worker
"Dost Mer",Gujarat,Surendranagar,11103,1.03,Independent,36,"5th Pass",135000,0,"",Farming
"Naresh Makwana",Gujarat,Surendranagar,6637,0.62,Independent,39,"12th Pass",377300,0,"",Labour
"Patel Baldevbhai Jivabhai",Gujarat,Surendranagar,2377,0.22,Independent,,,,,,
"Bhathaniya Faridbhai Amijibhai",Gujarat,Surendranagar,2887,0.27,Independent,32,"5th Pass",575000,250000,"",Agriculture
"Bhavanbhai Devjibhai Vora",Gujarat,Surendranagar,3816,0.35,Independent,50,Graduate,882000,0,"","Retired Army"
"Bhanjibhai Shekhava",Gujarat,Surendranagar,982,0.09,Independent,46,"8th Pass",1670000,60000,"",Farmer
"Bhupatbhai Laljibhai Solanki",Gujarat,Surendranagar,1350,0.13,Independent,36,"8th Pass",2755000,0,324|332|333|395|397|452|337|353,Farmer
"Makwana Dalpatbhai Lagharbhai",Gujarat,Surendranagar,746,0.07,Independent,68,"5th Pass",135000,0,"","Social Worker"
"Rathod Ashokbhai Vitthalbhai",Gujarat,Surendranagar,1061,0.1,Independent,51,"8th Pass",4211000,0,"","Labor Contractor"
"Rathod Anandbhai Pachanbhai",Gujarat,Surendranagar,901,0.08,Independent,37,Graduate,357269,0,"","Private Job"
"Vaghela Dahyabhai Khengarbhai",Gujarat,Surendranagar,635,0.06,Independent,62,"10th Pass",2189000,0,"",""
"Vaghela Prakashbhai Bachubhai",Gujarat,Surendranagar,697,0.06,Independent,42,Literate,55000,0,"","Plumbing Work"
"Sardarkhan Malek",Gujarat,Surendranagar,993,0.09,Independent,40,"8th Pass",306000,0,"",Driving
"Salimbhai Shahbudinbhai Pathan",Gujarat,Surendranagar,1153,0.11,Independent,32,"8th Pass",1725000,0,"","Ekta Welding Works"
"Sapra Vipul R.",Gujarat,Surendranagar,2615,0.24,Independent,36,"10th Pass",173500,0,"",Labour
"Hanifbhai Kayabhai Katiya",Gujarat,Surendranagar,2004,0.19,Independent,54,"5th Pass",55000,0,"",Worker
Nota,Gujarat,Surendranagar,8787,0.82,"None of the Above",,,,,,
"Aparupa Poddar (afrin Ali)","West Bengal",Arambagh,649929,44.15,"All India Trinamool Congress",33,"Post Graduate",12527597,4244000,120B,Profession
"Jyoti Kumari Das","West Bengal",Arambagh,25128,1.71,"Indian National Congress",41,Graduate,12069004,2996520,"",Housewife
"Tapan Kumar Ray","West Bengal",Arambagh,648787,44.08,"Bharatiya Janata Party",55,"Post Graduate",2014593,1875000,435|379|427|34|143|448,"Assistant Teacher of Tatarpur High School (H.S) Dits Paschim Medinipur"
"Sakti Mohan Malik","West Bengal",Arambagh,100520,6.83,"Communist Party of India  (Marxist)",59,"Post Graduate",10448352,17324,325|379|506|323,"Head Teacher of Gobindapur R.K. High School"
"Samir Mitra","West Bengal",Arambagh,4714,0.32,"Bahujan Samaj Party",56,Graduate,41565,657278,"","Business Mfg. of Liquid Detergent"
"Jhantu Lal Pakre","West Bengal",Arambagh,2618,0.18,"Bharatiya Nyay-Adhikar Raksha Party",49,"Graduate Professional",5236450,0,379|435|341|323|147|148|149|427|448|143|447,"School Teacher (PT)"
"Prosanta Malik","West Bengal",Arambagh,3473,0.24,"SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST)",44,Graduate,260245,90090,"","Private Service at a Spectacle Shop"
"Binay Kumar Malik","West Bengal",Arambagh,8669,0.59,"Rashtriya Janadhikar Suraksha Party",42,"12th Pass",193000,0,"","Private Teacher"
"Chittaranjan Mallick","West Bengal",Arambagh,7648,0.52,Independent,60,"10th Pass",1336950,0,"",Business
Nota,"West Bengal",Arambagh,20495,1.39,"None of the Above",,,,,,
"Kausalya Hikaka",Odisha,Koraput,367516,34.02,"Biju Janata Dal",33,"12th Pass",40617427,0,"","Ex Employee"
"Jayaram Pangi",Odisha,Koraput,208398,19.29,"Bharatiya Janata Party",63,"10th Pass",41944825,4200000,"",Cultivator
"Bhaskar Mutuka",Odisha,Koraput,35764,3.31,"Bahujan Samaj Party",61,"Graduate Professional",316000,0,"","Social Worker"
"Saptagiri Sankar Ulaka",Odisha,Koraput,371129,34.36,"Indian National Congress",40,"Graduate Professional",37587560,1217963,"","Computer Engineering (Software Professional)"
"Damodara Sabar",Odisha,Koraput,26117,2.42,"Communist Party of India  (Marxist-Leninist)  (Liberation)",67,"8th Pass",15000,0,"",Labour
"Banamali Majhi",Odisha,Koraput,18849,1.75,"Ambedkarite Party of India",45,"Post Graduate",170000,0,"","Social Worker"
"Rajendra Kendruka",Odisha,Koraput,15827,1.47,"Communist Party of India (Marxist-Leninist) Red Star",27,"5th Pass",565,0,449|302|307|326|506|121|121A|147|148|323|345|427|149,"Daily Labour"
Nota,Odisha,Koraput,36561,3.38,"None of the Above",,,,,,
"Gouranga Chatterjee","West Bengal",Asansol,87608,7.08,"Communist Party of India  (Marxist)",59,"Post Graduate",1618401,0,332|354|326|186|341|283|120B|147|149|353|188|34|323|148|447,"Social Worker (Ex MLA)"
"Babul Supriyo","West Bengal",Asansol,633378,51.16,"Bharatiya Janata Party",48,Graduate,59234826,5722184,153A|509|143|186|283|500|504|147|149|188|153,"Union Minister & MP, Asansol"
"Biswarup Mondal","West Bengal",Asansol,21038,1.7,"Indian National Congress",37,"10th Pass",10163408,2629771,"","Retired from CRPF"
"Moon Moon Sen","West Bengal",Asansol,435741,35.19,"All India Trinamool Congress",65,"Post Graduate",101582564,0,"","Actress & Former Member of Parliament"
"Sandip Sarkar","West Bengal",Asansol,7860,0.63,"Bahujan Samaj Party",53,"8th Pass",11300,0,"","Day Labour"
"Abhishekh Kumar Singh","West Bengal",Asansol,5761,0.47,Shivsena,49,"Post Graduate",8889200,6996000,"","Govt. Contractor"
"Amarnath Chowdhury","West Bengal",Asansol,4383,0.35,"SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST)",63,"Post Graduate",10665432,0,"","Retired from PSU Job"
"Md. Zahir Alam","West Bengal",Asansol,12677,1.02,"Bahujan Mukti Party",62,"Post Graduate",1748,0,"","Medical Practice"
"Kajal Banerjee","West Bengal",Asansol,5176,0.42,Independent,53,Graduate,13600,0,"","Private Tutor"
"Swaraj Das (bapi)","West Bengal",Asansol,10066,0.81,Independent,,,,,,
Nota,"West Bengal",Asansol,14447,1.17,"None of the Above",,,,,,
"Ajay Bhatt",Uttarakhand,Nainital,772195,61.35,"Bharatiya Janata Party",57,"Graduate Professional",19699529,0,"","Politician, Social Worker"
"Er. Navneet Agarwal",Uttarakhand,Nainital,28455,2.26,"Bahujan Samaj Party",46,"Graduate Professional",88443578,35352263,"",Business
"Harish Rawat",Uttarakhand,Nainital,433099,34.41,"Indian National Congress",71,"Graduate Professional",56735244,10712888,499|500|120B,"Pensioner (Ex MP)"
"Comrade Dr. Kailash Pandey",Uttarakhand,Nainital,5488,0.44,"Communist Party of India  (Marxist-Leninist)  (Liberation)",,,,,,
"Er. Jyoti Prakash Tamta",Uttarakhand,Nainital,2053,0.16,"Bahujan Mukti Party",65,Others,11066282,0,"",Pension
"Prem Prasad Arya",Uttarakhand,Nainital,3339,0.27,"Pragatisheel Lok Manch",71,Graduate,709109,0,"","Not applicable"
"Sukumar Vishvas",Uttarakhand,Nainital,3333,0.26,Independent,68,Literate,2055399,0,"",Labour
Nota,Uttarakhand,Nainital,10608,0.84,"None of the Above",,,,,,
"Upendra Ravidas",Bihar,"Jamui (sc)",31611,3.33,"Bahujan Samaj Party",,,,,,
"Chirag Kumar Paswan",Bihar,"Jamui (sc)",529134,55.75,"Lok Jan Shakti Party",37,"Graduate Professional",18466066,0,"","M.P.( Loksabha) Social Sabha"
"Bhudeo Choudhary",Bihar,"Jamui (sc)",288085,30.35,"Rashtriya Lok Samta Party",56,Graduate,17723000,1500000,171F|379|452|506|188|34|323|120B,"Farmer and Scocial work"
"Ajay Kumar",Bihar,"Jamui (sc)",8281,0.87,"Bhartiya Dalit Party",31,"Post Graduate",64000,0,307|313|511|420|364A|323,"Poltics & Social Worker"
"Pankaj Kumar Das",Bihar,"Jamui (sc)",4004,0.42,"SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST)",35,"12th Pass",824836,0,"",Labour
"Valamiki Pasavan",Bihar,"Jamui (sc)",6554,0.69,"Hindusthan Nirman Dal",60,Graduate,12704335,1600,"","Govt. Employed"
"Vishnu Priya",Bihar,"Jamui (sc)",10625,1.12,"Bahujan Mukti Party",32,Graduate,8810000,0,"","House Wife & Farming"
"Virendra Kumar",Bihar,"Jamui (sc)",14628,1.54,Independent,60,Graduate,21537694,1155000,"","Pension & Agriculture"
"Subhash Paswan",Bihar,"Jamui (sc)",16719,1.76,Independent,51,Graduate,1770000,0,"",Agriculture
Nota,Bihar,"Jamui (sc)",39496,4.16,"None of the Above",,,,,,
"Krishna Byregowda",Karnataka,"Bangalore North",676982,43.41,"Indian National Congress",46,"Post Graduate",132509044,15596951,"",Agriculture
"D.v. Sadananda Gowda",Karnataka,"Bangalore North",824500,52.87,"Bharatiya Janata Party",66,"Graduate Professional",209384539,104302653,"","Agriculturist and Active Politician"
"Syed Kawjawali Hydri",Karnataka,"Bangalore North",5297,0.34,"Bahujan Samaj Party",48,Graduate,200512,0,"","Self Employed"
"Abdul Azeez",Karnataka,"Bangalore North",1207,0.08,"Karnataka Pragnyavantha Janatha Party",46,"8th Pass",622054,58000,"","Auto Rickshaw Driver and Social Worker"
"Amirtha Jai Kumar Essac Yesaiah",Karnataka,"Bangalore North",574,0.04,"Karnataka Karmikara Paksha",43,Others,213000,0,"","Self Employed"
"Ahmed Khan",Karnataka,"Bangalore North",1028,0.07,"Bahujan Maha Party",33,"10th Pass",7139,0,"","Self Employed"
"Kumar L.",Karnataka,"Bangalore North",473,0.03,"Bharatiya Prajagala Kalyana Paksha",54,"10th Pass",7916090,0,"","Ex- Aram"
"Krishnamurthy V .",Karnataka,"Bangalore North",1033,0.07,"Right to Recall Party",39,"Graduate Professional",6124000,80000,"","Self Employed"
D.jairam,Karnataka,"Bangalore North",385,0.02,"Gareeb Aadmi Party",65,Others,2130000,0,"",Coolie
"N. Narayana Swamy",Karnataka,"Bangalore North",696,0.04,"Jai Vijaya Bharathi Party",52,"10th Pass",5468000,410000,"",Business
"Venu M.",Karnataka,"Bangalore North",580,0.04,Independent,39,Illiterate,860000,0,"","Photographer & Social Service"
"Santhosh M.",Karnataka,"Bangalore North",6598,0.42,"Uttama Prajaakeeya Party",33,"Graduate Professional",1401411,0,498A|406|34,Jobless
"Abdul Karim Desai",Karnataka,"Bangalore North",686,0.04,Independent,61,"Post Graduate",16599316,6200000,"","Retired Employee in Educational Department"
"Abdul Basheer",Karnataka,"Bangalore North",1192,0.08,Independent,71,"10th Pass",1350000,10132000,"",Business
"Umesh Babu Pillegowda",Karnataka,"Bangalore North",1410,0.09,Independent,31,"Post Graduate",864407,550000,"",Agriculture
Krishnaiah,Karnataka,"Bangalore North",2560,0.16,Independent,45,"8th Pass",722500,25000,"","Self Employed"
"K.n. Jagadesh Kumar",Karnataka,"Bangalore North",8463,0.54,Independent,41,"Post Graduate",66824637,661000,506|341|504|323,Advocate
"Thimmaraj Gowda",Karnataka,"Bangalore North",4462,0.29,Independent,43,"8th Pass",17249678,5678550,"",Business
"Tulasappa Dasar",Karnataka,"Bangalore North",1144,0.07,Independent,50,"Post Graduate",3080000,0,"","Business and Agriculture"
